ven_id,ven_name,ven_lat,ven_lng,ven_category_name,ven_category_id,ven_address,neighbourhood,neighbourhood_lat,neigbourhood_long,borough
4ea9b2c0cc217eb08e070a93,Lazy Daisy's Cafe,43.67281409083959,-79.31943769132836,Café,4bf58dd8d48988d16d941735,1515 Gerrard St. E. (at Coxwell Ave),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4fd52f42e4b0b916eb02ab1b,O Sushi,43.66668372330836,-79.3166142781831,Sushi Restaurant,4bf58dd8d48988d1d2941735,6 Coxwell (Queen),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4c7af78297028cfa02f2dffe,Lahore Paan Centre,43.67222612550265,-79.32212190790149,Snack Place,4bf58dd8d48988d1c7941735,1433 Gerrard Street East (Ashdale Avenue),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4bac30a2f964a52018ea3ae3,Bombay Chowpatty,43.67187525209221,-79.32411369274648,Indian Restaurant,4bf58dd8d48988d10f941735,1386 Gerrard St East,"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
54b47574498e6b087d957fa2,Eulalie's Corner Store,43.67253532149764,-79.32189619176525,Bar,4bf58dd8d48988d116941735,1438 Gerrard Street E (Ashdale),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
56f18e67498e352d787f8a34,Hakka Wow,43.672282,-79.322126,Indian Chinese Restaurant,54135bf5e4b08f3d2429dfdf,1433 Gerrard Street E,"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4b3d44eff964a5205d9125e3,BJ Supermarket,43.67238943901235,-79.3213834879562,Grocery Store,4bf58dd8d48988d118951735,1449 Gerrard Street East,"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4afec89ef964a520623022e3,The Tulip Steakhouse,43.66634820248808,-79.31685400996346,Steakhouse,4bf58dd8d48988d1cc941735,1610 Queen St E (Coxwell Ave),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
5186fe05498e818203c47a7c,Subway,43.67316270919259,-79.31966593741703,Sandwich Place,4bf58dd8d48988d1c5941735,274 Coxwell Avenue (Coxwell Ave & Gerard St E),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4ad9052cf964a520301721e3,Regency Restaurant,43.672118220823734,-79.3224739756517,Indian Restaurant,4bf58dd8d48988d10f941735,1423 Gerrard St E (Hiawatha St),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
5bfec82ac36588002c5a4192,Rocca's No Frills,43.673674,-79.319184,Grocery Store,4bf58dd8d48988d118951735,269 Coxwell Avenue,"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4af846f0f964a520c90b22e3,New Town Restaurant,43.67287967976408,-79.31948807998097,Diner,4bf58dd8d48988d147941735,266 Coxwell Ave. (Gerrard),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4bbcc0efa0a0c9b60ebd1a0f,Haandi 2000,43.67192914440453,-79.32366244535852,Indian Restaurant,4bf58dd8d48988d10f941735,1401 Gerrard St E (Hiawatha),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4d8d278a1d06b1f712942a3b,Gautama,43.67215025713003,-79.32287710601119,Indian Restaurant,4bf58dd8d48988d10f941735,1416 Gerrard St East,"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4b171713f964a52028c223e3,GoodLife Fitness Toronto Coxwell and Gerrard,43.673334,-79.319706,Gym,4bf58dd8d48988d176941735,280 Coxwell Ave (at Gerrard),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4b5376f6f964a5203d9e27e3,Kohinoor Foods,43.672446,-79.321775,Grocery Store,4bf58dd8d48988d118951735,1449 Gerrard Street E (Ashdale),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4b9befeff964a520063836e3,Toronto Cash & Carry,43.671954,-79.323412,Grocery Store,4bf58dd8d48988d118951735,1405 Gerrard St E,"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4edd30c09adfe5cbe2818dc4,Lahori Taste & Burger House,43.6716559063876,-79.32458125378369,Indian Restaurant,4bf58dd8d48988d10f941735,Canada,"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4c575eb630d82d7f3cc5d962,Desi Burger & Chaat House,43.67170831818089,-79.32461426469615,Burger Joint,4bf58dd8d48988d16c941735,1340 Gerrard St.,"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4b6c7889f964a520c63c2ce3,Dollarama,43.674006,-79.319466,Discount Store,52dea92d3cf9994f4e043dbb,293 Coxwell Ave (at Gerrard St),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
509adcede4b0541c5e013349,Queen & Coxwell,43.66641257115568,-79.31652545928955,Intersection,52f2ab2ebcbc57f1066b8b4c,Queen St E (& Coxwell Ave),"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
4d9620afb188721e907bef36,KFC,43.666624203184845,-79.31591580156237,Fast Food Restaurant,4bf58dd8d48988d16e941735,1364 Queen St. East,"India Bazaar, The Beaches West",43.67,-79.32,East Toronto
506db1a9e4b0a3f3b31412f0,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant,4bf58dd8d48988d14e941735,1 Richmond Street West (Yonge Street),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
514627d1e4b0dba1b85e9ba8,Dineen Coffee,43.650497,-79.378765,Café,4bf58dd8d48988d16d941735,140 Yonge St (at Temperance St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ea43642be7ba4918efc5afa,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center,4bf58dd8d48988d175941735,1 First Canadian Place,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
501ae947e4b0d11883b910a7,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym,4bf58dd8d48988d176941735,"199 Bay St (at Commerce Court West, PATH Level)","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
59cd51c71b0ea516e9e7b3aa,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop,4bf58dd8d48988d1e0931735,100 King St W (Bay St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4dcbf219d22d7ffe9d39197e,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery,4bf58dd8d48988d16a941735,100 King St W (at Bay St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
50ecb1fae4b0beb13294f0aa,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant,4bf58dd8d48988d1ce941735,56 Temperance Street,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
52138db911d22803b334c641,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café,4bf58dd8d48988d16d941735,Commerce Court East,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4dc842f2e4cd5bc076711d90,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym,4bf58dd8d48988d176941735,137 Yonge St (at Richmond St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b5ca7d8f964a5207c3c29e3,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub,4bf58dd8d48988d155941735,18 King St. E (at Yonge St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
53c524bd498efaeebf73b291,Café Plenty,43.6491179354577,-79.37831288380438,Café,4bf58dd8d48988d16d941735,1 King St W (Yonge St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5214e7c111d2a83379eae21f,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant,4bf58dd8d48988d157941735,10 Temperance St fl 5 (Yonge St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
57d0a3fb498e0fb29e892eed,Leña,43.651722,-79.379205,Latin American Restaurant,4bf58dd8d48988d1be941735,176 Yonge St.,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
55fc571f498ec35023360858,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant,4bf58dd8d48988d14e941735,77 Adelaide St W (btwn Bay & York St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c060f964a5207cf720e3,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant,4bf58dd8d48988d1ce941735,56 Temperance St. (at Bay St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4bd8cde92e6f0f47dcb20808,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse,4bf58dd8d48988d1cc941735,120 Adelaide St. W (at York St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
59603f86112c6c70931c9401,King Taps,43.648475974183,-79.38205778358744,Gastropub,4bf58dd8d48988d155941735,100 King St W,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c05df964a52059f620e3,Canoe,43.647452066183476,-79.38132001815676,Restaurant,4bf58dd8d48988d1c4941735,66 Wellington St West (at Bay Street),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
592c5bfb31fd147e47255fb3,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop,4bf58dd8d48988d1e0931735,199 Bay St (King Street),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
559a8f5a498e31f945041245,Maman,43.64830873804684,-79.38225333898805,Café,4bf58dd8d48988d16d941735,100 King St W (btwn Bay & York st),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5a8f505eb6eedb5c284a78ad,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub,4bf58dd8d48988d11b941735,187 Bay St (Wellington St W),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4af96fbbf964a520c01122e3,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel,4bf58dd8d48988d1fa931735,1 King St W (at Yonge St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4d3997e1687ca35dbd0081c4,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant,4bf58dd8d48988d14e941735,372 Bay St (at Richmond St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5894c1f9266c1121f0a757d1,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar,4bf58dd8d48988d116941735,70 Temperance Street,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
50e44770e4b0e03a48c0d8a8,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant,4c2cd86ed066bed06c3c5209,100 King Street West,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4d14cb61bb488cfa1b349ad4,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop,4bf58dd8d48988d110951735,"176 Yonge St., 2nd Fl","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5a1df4408ad62e3314313889,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar,56aa371ce4b08b9a8d57356c,1 Adelaide St E,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b3d49e6f964a520ad9125e3,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel,4bf58dd8d48988d1fa931735,15 Richmond ST E,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ae8c1d8f964a52005b221e3,The National Club,43.64934259283233,-79.3805735731846,Wine Bar,4bf58dd8d48988d123941735,303 Bay Street (at Adelaide),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4c1417c182a3c9b676b9fcf8,Portico,43.651855687900124,-79.37805540906518,Restaurant,4bf58dd8d48988d1c4941735,15 Richmond St. E (at Victoria St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4adf7d0bf964a520127b21e3,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel,4bf58dd8d48988d1fa931735,37 King Street East (bwtn Victoria St. and Toronto St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b198909f964a52006df23e3,Starbucks,43.650159,-79.377793,Coffee Shop,4bf58dd8d48988d1e0931735,"1 Adelaide St E, Suite 100 (at Yonge St.)","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c062f964a520b5f720e3,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater,4bf58dd8d48988d137941735,189 Yonge St (btwn Queen St E & Shuter St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c05ff964a520eff620e3,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery,4bf58dd8d48988d1e2931735,234 Bay St. (btwn King & Wellington),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c05ef964a520a6f620e3,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza,4bf58dd8d48988d164941735,100 Queen St W (at Bay St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c05ef964a5208ef620e3,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark,4bf58dd8d48988d12d941735,60 Queen Street West,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad69511f964a520e40721e3,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant,4bf58dd8d48988d1c4941735,165 York St (btwn Richmond St. & Adelaide St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c05cf964a520bbf520e3,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel,4bf58dd8d48988d1fa931735,8 Colborne St (at Yonge St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
528e195b11d2ad1ecaef8c8c,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room,4bf58dd8d48988d1dc931735,R134-120 Adelaide St W,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b114234f964a520637923e3,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega,4bf58dd8d48988d146941735,100 King St. W (at First Canadian Place Food Court),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ae7b370f964a5206ead21e3,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place,4bf58dd8d48988d1c5941735,"187 Bay St, Commerce Court South, Concourse Level (at Wellington St W)","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c05cf964a52006f620e3,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant,4bf58dd8d48988d1c4941735,37 King Street East (at Le Meridien King Edward Hotel),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
54132b3b498ee9ca9332e189,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop,4bf58dd8d48988d1e0931735,C24 - 123 Queen St W,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b49183ff964a520a46526e3,Terroni,43.650927,-79.375602,Italian Restaurant,4bf58dd8d48988d110941735,57 Adelaide St. E (at Church St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
597ae286b2958f7e52761fe8,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel,4bf58dd8d48988d1fa931735,325 Bay St,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
505b8b544c7fd4d07eae01f3,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym,4bf58dd8d48988d176941735,"36 Toronto St, 200 (at Victoria St.)","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c05ef964a520d8f620e3,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum,4bf58dd8d48988d181941735,30 Yonge St. (at Brookfield Pl.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4fcb97f7e4b00a0e8520b055,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck,4bf58dd8d48988d1cb941735,1959 Queen St E,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b8702fdf964a52055ab31e3,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym,4bf58dd8d48988d176941735,100 Richmond St. West.,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4bd0b30d41b9ef3b8fa0fae5,LUSH,43.653557,-79.3804,Cosmetics Shop,4bf58dd8d48988d10c951735,"220 Yonge St, Unit B215-A (in Toronto Eaton Centre)","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b059c24f964a520c2df22e3,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore,4bf58dd8d48988d114951735,"1 First Canadian Place, Unit SM18 (in First Canadian Place)","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5a32970da42362290203a9d6,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court,4bf58dd8d48988d120951735,111 Richmond St W (btwn York & Bay St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5a3a846af62e0960e9364d11,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop,4bf58dd8d48988d1e0931735,111 Richmond St W (York),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b8d4365f964a520a0f032e3,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place,4bf58dd8d48988d1ca941735,1 Toronto St. (at Court St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4e186b29183880768f406e17,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot,4bf58dd8d48988d143941735,1 Richmond St. W. (at Yonge St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4adf85e1f964a5206e7b21e3,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store,4bf58dd8d48988d1f6941735,176 Yonge St (Queen St W),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
57963897498e6873394a559d,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop,4bf58dd8d48988d1e0931735,70 Adelaide St E (at Church St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ba90db8f964a5203f073ae3,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant,4bf58dd8d48988d142941735,350 Bay St (at Temperance St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
52fea9c4498e17cea2b55e68,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop,4bf58dd8d48988d128951735,66 Wellington St. W (in TD Bank Tower),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
574ad72238fa943556d93b8e,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant,4bf58dd8d48988d111941735,81 Church St (at Adelaide St E),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ccad68a19f376b060625eea,Garrison Bespoke,43.648102,-79.376334,Tailor Shop,5032781d91d4c4b30a586d5b,"26 Wellington St E, #101","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b999927f964a5207c8635e3,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant,4bf58dd8d48988d111941735,55 Adelaide Street East (at Church street),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5807af6d38fa30a2181f644a,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place,5bae9231bedf3950379f89d4,36 Toronto St (at Adelaide St E),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5aff06ca6e4650002cc6286b,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,133 Richmond St W,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
583f54320923922e8141d360,Crepe TO,43.650063279511016,-79.37458664523871,Creperie,52e81612bcbc57f1066b79f2,52 Church Street,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
572e60ce498e6a2425b14e1a,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place,4bf58dd8d48988d1bd941735,67 Richmond Street West,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b8d5856f964a520f4f532e3,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant,4bf58dd8d48988d142941735,123 Queen St. W. (in Toronto's PATH Walkway),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b2a6eb8f964a52012a924e3,Indigo,43.65351471121164,-79.38069591056922,Bookstore,4bf58dd8d48988d114951735,220 Yonge St,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
505c7c30e4b071a17ec2678f,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub,4bf58dd8d48988d155941735,Main Floor. 60 Richmond St. East (At Berti),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
573b65fb498e9bcba6b1089a,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint,4bf58dd8d48988d16c941735,"100 King St. West, Space 93","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
56df0683498e7d0423e91b5b,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place,4bf58dd8d48988d1bd941735,Canada,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ae73054f964a5203ca921e3,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant,4bf58dd8d48988d111941735,181 Bay St (at Wellington St. W),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ae7199ff964a52068a821e3,Bymark,43.647217284018005,-79.38125188166379,Restaurant,4bf58dd8d48988d1c4941735,66 Wellington St. W (btwn York & Bay St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4bb79860cf2fc9b616779e02,Berczy Park,43.64804835388851,-79.3751722909452,Park,4bf58dd8d48988d163941735,35 Wellington St. East,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b8eaea1f964a520b03033e3,Booster Juice,43.65265752,-79.37845927,Smoothie Shop,52f2ab2ebcbc57f1066b8b41,"2 Queen Street East, Suite #110 (Suite #110)","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4bbe0c134e069c745a829fe3,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant,4bf58dd8d48988d110941735,20 Victoria Street (King St. E.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4adc5c6af964a520da2b21e3,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant,4bf58dd8d48988d110941735,330 Bay St. (btwn Temperance & Adelaide),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad4c062f964a520e5f720e3,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall,5032792091d4c4b30a586d5c,145 Queen St. W (at University Ave.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
51ae5eaa498e5c629f21f431,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega,4bf58dd8d48988d146941735,200 Bay Street,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5979225fa87921424da2e994,Sud Forno,43.65093965733832,-79.37904545824371,Bakery,4bf58dd8d48988d16a941735,132 Yonge Street (Adelaide),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b2d7d0ff964a520b5d724e3,Mirto,43.650702,-79.376307,Italian Restaurant,4bf58dd8d48988d110941735,25 Toronto Street (Adelaide Street),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5a6bad222632ec473853718a,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant,4bf58dd8d48988d1d2941735,111 Richmond St W (York St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4af72034f964a5202b0622e3,HomeSense,43.6531486,-79.3794184,Furniture / Home Store,4bf58dd8d48988d1f8941735,195 Yonge Street (at Queen St E),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4e048b98315168be7fd7ee4d,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant,4bf58dd8d48988d10e941735,133 Richmond St. W (at York St.),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5553954a498e8e11bc49ecf2,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop,4bf58dd8d48988d1e0931735,15 Toronto Street,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b749e98f964a5202ce82de3,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop,4bf58dd8d48988d10c951735,"220 Yonge Street, Space #3-131 (in Toronto Eaton Centre)","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4fccaa8fe4b05a98df3d9417,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café,4bf58dd8d48988d16d941735,150 King St. W (in the PATH),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
537773d1498e74a75bb75c1e,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot,4bf58dd8d48988d143941735,483 Bay Street (Albert Street),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5b6c842bc36588002c80a934,Cafe Landwer,43.64875349932059,-79.3853673607289,Café,4bf58dd8d48988d16d941735,165 University Ave (Adelaide St W),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4c8166f4d34ca143fc272280,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym,4bf58dd8d48988d176941735,79 Wellington Street West,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
595e825350a6f05c631431b0,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant,4bf58dd8d48988d1ce941735,199 Bay Street (Commerce Court),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4b981b46f964a520c22c35e3,Starbucks,43.647261,-79.378599,Coffee Shop,4bf58dd8d48988d1e0931735,"181 Bay St, Path (in Brookfield Place Food Court)","Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4ad788c8f964a520e40b21e3,Apple Eaton Centre,43.6528318,-79.3805553,Electronics Store,4bf58dd8d48988d122951735,220 Yonge St (Queen St W),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
59ab10e242d8c27897e996cb,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain,56aa371be4b08b9a8d573547,Toronto ON M5E,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
4e88e0d1d3e39d6f4e81a1dd,Topman,43.652281488745565,-79.38001554865625,Clothing Store,4bf58dd8d48988d103951735,176 Yonge St (at Queen St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5632426a498e0433cad5aa04,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant,4bf58dd8d48988d149941735,Canada,"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
5462ac56498e128ccafe8fea,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place,4bf58dd8d48988d1ca941735,155 University Ave (at Pearl St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
50b7c53616485cd9efad60d5,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant,4bf58dd8d48988d149941735,52 Wellington St. E. (at Church St),"Commerce Court, Victoria Hotel",43.65,-79.38,Downtown Toronto
